"카메라 번호","주소","상세 설명","측정 시작 시간","측정 종료 시간","카메라 통과 인원 (IN)","카메라 통과 인원 (OUT)","데이터입력시간"
"2","계동길 69","계동교회 앞","2021-06-03 10:20:40","2021-06-03 10:30:40","3771","5184","2021-06-03 10:30:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 10:20:40","2021-06-03 10:30:40","1585","512","2021-06-03 10:30:40"
"2","계동길 69","계동교회 앞","2021-06-03 10:30:40","2021-06-03 10:40:40","3835","5286","2021-06-03 10:40:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 10:30:40","2021-06-03 10:40:40","1618","526","2021-06-03 10:40:40"
"2","계동길 69","계동교회 앞","2021-06-03 10:40:40","2021-06-03 10:50:40","3913","5403","2021-06-03 10:50:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 10:40:40","2021-06-03 10:50:40","1657","543","2021-06-03 10:50:40"
"2","계동길 69","계동교회 앞","2021-06-03 10:50:40","2021-06-03 11:00:40","4055","5630","2021-06-03 11:00:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 10:50:40","2021-06-03 11:00:40","1698","553","2021-06-03 11:00:40"
"2","계동길 69","계동교회 앞","2021-06-03 11:00:40","2021-06-03 11:10:40","4128","5767","2021-06-03 11:10:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 11:00:40","2021-06-03 11:10:40","1775","572","2021-06-03 11:10:40"
"2","계동길 69","계동교회 앞","2021-06-03 11:10:40","2021-06-03 11:20:40","4265","5902","2021-06-03 11:20:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 11:10:40","2021-06-03 11:20:40","1830","585","2021-06-03 11:20:40"
"2","계동길 69","계동교회 앞","2021-06-03 11:20:40","2021-06-03 11:30:40","4407","6137","2021-06-03 11:30:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 11:20:40","2021-06-03 11:30:40","1890","609","2021-06-03 11:30:40"
"2","계동길 69","계동교회 앞","2021-06-03 11:30:40","2021-06-03 11:40:40","4610","6323","2021-06-03 11:40:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 11:30:40","2021-06-03 11:40:40","1941","624","2021-06-03 11:40:40"
"2","계동길 69","계동교회 앞","2021-06-03 11:40:40","2021-06-03 11:50:40","4770","6453","2021-06-03 11:50:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 11:40:40","2021-06-03 11:50:40","2050","654","2021-06-03 11:50:40"
"2","계동길 69","계동교회 앞","2021-06-03 11:50:40","2021-06-03 12:00:40","4916","6631","2021-06-03 12:00:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 11:50:40","2021-06-03 12:00:40","2183","688","2021-06-03 12:00:40"
"2","계동길 69","계동교회 앞","2021-06-03 12:00:40","2021-06-03 12:10:40","5109","6909","2021-06-03 12:10:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 12:00:40","2021-06-03 12:10:40","2292","727","2021-06-03 12:10:40"
"2","계동길 69","계동교회 앞","2021-06-03 12:10:40","2021-06-03 12:20:40","5257","7121","2021-06-03 12:20:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 12:10:40","2021-06-03 12:20:40","2459","810","2021-06-03 12:20:40"
"2","계동길 69","계동교회 앞","2021-06-03 12:30:40","2021-06-03 12:40:40","5876","7790","2021-06-03 12:40:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 12:30:40","2021-06-03 12:40:40","2635","992","2021-06-03 12:40:40"
"2","계동길 69","계동교회 앞","2021-06-03 12:40:40","2021-06-03 12:50:40","6344","8258","2021-06-03 12:50:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 12:40:40","2021-06-03 12:50:40","2722","1110","2021-06-03 12:50:40"
"2","계동길 69","계동교회 앞","2021-06-03 12:50:40","2021-06-03 13:00:40","6706","8607","2021-06-03 13:00:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 12:50:40","2021-06-03 13:00:40","2795","1178","2021-06-03 13:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 12:50:40","2021-06-03 13:00:40","74","85","2021-06-03 13:00:40"
"2","계동길 69","계동교회 앞","2021-06-03 13:00:40","2021-06-03 13:10:40","7106","8987","2021-06-03 13:10:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 13:00:40","2021-06-03 13:10:40","2854","1237","2021-06-03 13:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 13:00:40","2021-06-03 13:10:40","105","123","2021-06-03 13:10:40"
"2","계동길 69","계동교회 앞","2021-06-03 13:10:40","2021-06-03 13:20:40","7432","9288","2021-06-03 13:20:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 13:10:40","2021-06-03 13:20:40","2914","1284","2021-06-03 13:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 13:10:40","2021-06-03 13:20:40","155","158","2021-06-03 13:20:40"
"2","계동길 69","계동교회 앞","2021-06-03 13:20:40","2021-06-03 13:30:40","7881","9627","2021-06-03 13:30:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 13:20:40","2021-06-03 13:30:40","2956","1342","2021-06-03 13:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 13:20:40","2021-06-03 13:30:40","177","207","2021-06-03 13:30:40"
"2","계동길 69","계동교회 앞","2021-06-03 13:30:40","2021-06-03 13:40:40","8274","9927","2021-06-03 13:40:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 13:30:40","2021-06-03 13:40:40","3003","1382","2021-06-03 13:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 13:30:40","2021-06-03 13:40:40","202","241","2021-06-03 13:40:40"
"2","계동길 69","계동교회 앞","2021-06-03 13:40:40","2021-06-03 13:50:40","8601","10217","2021-06-03 13:50:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 13:40:40","2021-06-03 13:50:40","3076","1421","2021-06-03 13:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 13:40:40","2021-06-03 13:50:40","235","290","2021-06-03 13:50:40"
"2","계동길 69","계동교회 앞","2021-06-03 13:50:40","2021-06-03 14:00:40","8990","10480","2021-06-03 14:00:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 13:50:40","2021-06-03 14:00:40","3110","1456","2021-06-03 14:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 13:50:40","2021-06-03 14:00:40","260","338","2021-06-03 14:00:40"
"2","계동길 69","계동교회 앞","2021-06-03 14:00:40","2021-06-03 14:10:40","9372","10699","2021-06-03 14:10:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 14:00:40","2021-06-03 14:10:40","3173","1496","2021-06-03 14:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 14:00:40","2021-06-03 14:10:40","281","368","2021-06-03 14:10:40"
"2","계동길 69","계동교회 앞","2021-06-03 14:10:40","2021-06-03 14:20:40","9590","10864","2021-06-03 14:20:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 14:10:40","2021-06-03 14:20:40","3235","1539","2021-06-03 14:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 14:10:40","2021-06-03 14:20:40","291","378","2021-06-03 14:20:40"
"2","계동길 69","계동교회 앞","2021-06-03 14:20:40","2021-06-03 14:30:40","9855","11107","2021-06-03 14:30:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 14:20:40","2021-06-03 14:30:40","3288","1562","2021-06-03 14:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 14:20:40","2021-06-03 14:30:40","324","429","2021-06-03 14:30:40"
"2","계동길 69","계동교회 앞","2021-06-03 14:30:40","2021-06-03 14:40:40","10116","11318","2021-06-03 14:40:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 14:30:40","2021-06-03 14:40:40","3334","1606","2021-06-03 14:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 14:30:40","2021-06-03 14:40:40","358","450","2021-06-03 14:40:40"
"2","계동길 69","계동교회 앞","2021-06-03 14:40:40","2021-06-03 14:50:40","10316","11488","2021-06-03 14:50:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 14:40:40","2021-06-03 14:50:40","3402","1671","2021-06-03 14:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 14:40:40","2021-06-03 14:50:40","382","486","2021-06-03 14:50:40"
"2","계동길 69","계동교회 앞","2021-06-03 14:50:40","2021-06-03 15:00:40","10531","11778","2021-06-03 15:00:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 14:50:40","2021-06-03 15:00:40","3442","1699","2021-06-03 15:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 14:50:40","2021-06-03 15:00:40","414","501","2021-06-03 15:00:40"
"2","계동길 69","계동교회 앞","2021-06-03 15:00:40","2021-06-03 15:10:40","10765","12044","2021-06-03 15:10:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 15:00:40","2021-06-03 15:10:40","3482","1750","2021-06-03 15:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 15:00:40","2021-06-03 15:10:40","442","506","2021-06-03 15:10:40"
"2","계동길 69","계동교회 앞","2021-06-03 15:10:40","2021-06-03 15:20:40","10925","12231","2021-06-03 15:20:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 15:10:40","2021-06-03 15:20:40","3523","1773","2021-06-03 15:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 15:10:40","2021-06-03 15:20:40","452","513","2021-06-03 15:20:40"
"2","계동길 69","계동교회 앞","2021-06-03 15:20:40","2021-06-03 15:30:40","11110","12401","2021-06-03 15:30:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 15:20:40","2021-06-03 15:30:40","3564","1828","2021-06-03 15:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 15:20:40","2021-06-03 15:30:40","496","544","2021-06-03 15:30:40"
"2","계동길 69","계동교회 앞","2021-06-03 15:30:40","2021-06-03 15:40:40","11288","12592","2021-06-03 15:40:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 15:30:40","2021-06-03 15:40:40","3638","1890","2021-06-03 15:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 15:30:40","2021-06-03 15:40:40","521","592","2021-06-03 15:40:40"
"2","계동길 69","계동교회 앞","2021-06-03 15:40:40","2021-06-03 15:50:40","11433","12821","2021-06-03 15:50:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 15:40:40","2021-06-03 15:50:40","3699","1948","2021-06-03 15:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 15:40:40","2021-06-03 15:50:40","544","615","2021-06-03 15:50:40"
"2","계동길 69","계동교회 앞","2021-06-03 15:50:40","2021-06-03 16:00:40","11601","13016","2021-06-03 16:00:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 15:50:40","2021-06-03 16:00:40","3755","1999","2021-06-03 16:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 15:50:40","2021-06-03 16:00:40","577","638","2021-06-03 16:00:40"
"2","계동길 69","계동교회 앞","2021-06-03 16:00:40","2021-06-03 16:10:40","11759","13159","2021-06-03 16:10:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 16:00:40","2021-06-03 16:10:40","3797","2060","2021-06-03 16:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 16:00:40","2021-06-03 16:10:40","601","656","2021-06-03 16:10:40"
"2","계동길 69","계동교회 앞","2021-06-03 16:10:40","2021-06-03 16:20:40","11924","13369","2021-06-03 16:20:40"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 16:10:40","2021-06-03 16:20:40","3869","2171","2021-06-03 16:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 16:10:40","2021-06-03 16:20:40","610","685","2021-06-03 16:20:40"
"2","계동길 69","계동교회 앞","2021-06-03 16:20:41","2021-06-03 16:30:41","12113","13565","2021-06-03 16:30:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 16:20:41","2021-06-03 16:30:41","3929","2241","2021-06-03 16:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 16:20:41","2021-06-03 16:30:41","644","704","2021-06-03 16:30:41"
"2","계동길 69","계동교회 앞","2021-06-03 16:30:41","2021-06-03 16:40:41","12325","13753","2021-06-03 16:40:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 16:30:41","2021-06-03 16:40:41","4003","2292","2021-06-03 16:40:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 16:30:41","2021-06-03 16:40:41","668","765","2021-06-03 16:40:41"
"2","계동길 69","계동교회 앞","2021-06-03 16:40:41","2021-06-03 16:50:41","12462","14078","2021-06-03 16:50:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 16:40:41","2021-06-03 16:50:41","4064","2344","2021-06-03 16:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 16:40:41","2021-06-03 16:50:41","693","790","2021-06-03 16:50:41"
"2","계동길 69","계동교회 앞","2021-06-03 16:50:41","2021-06-03 17:00:41","12561","14252","2021-06-03 17:00:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 16:50:41","2021-06-03 17:00:41","4136","2497","2021-06-03 17:00:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 16:50:41","2021-06-03 17:00:41","729","811","2021-06-03 17:00:41"
"2","계동길 69","계동교회 앞","2021-06-03 17:00:41","2021-06-03 17:10:41","12643","14368","2021-06-03 17:10:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 17:00:41","2021-06-03 17:10:41","4207","2556","2021-06-03 17:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 17:00:41","2021-06-03 17:10:41","778","840","2021-06-03 17:10:41"
"2","계동길 69","계동교회 앞","2021-06-03 17:10:41","2021-06-03 17:20:41","12851","14599","2021-06-03 17:20:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 17:10:41","2021-06-03 17:20:41","4254","2612","2021-06-03 17:20:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 17:10:41","2021-06-03 17:20:41","810","860","2021-06-03 17:20:41"
"2","계동길 69","계동교회 앞","2021-06-03 17:20:41","2021-06-03 17:30:41","13093","14824","2021-06-03 17:30:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 17:20:41","2021-06-03 17:30:41","4318","2656","2021-06-03 17:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 17:20:41","2021-06-03 17:30:41","820","890","2021-06-03 17:30:41"
"2","계동길 69","계동교회 앞","2021-06-03 17:30:41","2021-06-03 17:40:41","13301","14977","2021-06-03 17:40:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 17:30:41","2021-06-03 17:40:41","4374","2722","2021-06-03 17:40:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 17:30:41","2021-06-03 17:40:41","840","922","2021-06-03 17:40:41"
"2","계동길 69","계동교회 앞","2021-06-03 17:40:41","2021-06-03 17:50:41","13490","15179","2021-06-03 17:50:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 17:40:41","2021-06-03 17:50:41","4460","2767","2021-06-03 17:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 17:40:41","2021-06-03 17:50:41","875","945","2021-06-03 17:50:41"
"2","계동길 69","계동교회 앞","2021-06-03 17:50:41","2021-06-03 18:00:41","13706","15348","2021-06-03 18:00:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 17:50:41","2021-06-03 18:00:41","4539","2828","2021-06-03 18:00:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 17:50:41","2021-06-03 18:00:41","899","962","2021-06-03 18:00:41"
"2","계동길 69","계동교회 앞","2021-06-03 18:00:41","2021-06-03 18:10:41","13935","15557","2021-06-03 18:10:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 18:00:41","2021-06-03 18:10:41","4619","2889","2021-06-03 18:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 18:00:41","2021-06-03 18:10:41","930","980","2021-06-03 18:10:41"
"2","계동길 69","계동교회 앞","2021-06-03 18:10:41","2021-06-03 18:20:41","14144","15794","2021-06-03 18:20:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 18:10:41","2021-06-03 18:20:41","4704","2964","2021-06-03 18:20:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 18:10:41","2021-06-03 18:20:41","956","1021","2021-06-03 18:20:41"
"2","계동길 69","계동교회 앞","2021-06-03 18:20:41","2021-06-03 18:30:41","14343","15987","2021-06-03 18:30:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 18:20:41","2021-06-03 18:30:41","4807","3047","2021-06-03 18:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 18:20:41","2021-06-03 18:30:41","976","1047","2021-06-03 18:30:41"
"2","계동길 69","계동교회 앞","2021-06-03 18:30:41","2021-06-03 18:40:41","14582","16166","2021-06-03 18:40:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 18:30:41","2021-06-03 18:40:41","4884","3093","2021-06-03 18:40:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 18:30:41","2021-06-03 18:40:41","1002","1086","2021-06-03 18:40:41"
"2","계동길 69","계동교회 앞","2021-06-03 18:40:41","2021-06-03 18:50:41","14777","16317","2021-06-03 18:50:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 18:40:41","2021-06-03 18:50:41","4972","3139","2021-06-03 18:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 18:40:41","2021-06-03 18:50:41","1029","1111","2021-06-03 18:50:41"
"2","계동길 69","계동교회 앞","2021-06-03 18:50:41","2021-06-03 19:00:41","15054","16516","2021-06-03 19:00:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 18:50:41","2021-06-03 19:00:41","5013","3166","2021-06-03 19:00:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 18:50:41","2021-06-03 19:00:41","1057","1146","2021-06-03 19:00:41"
"2","계동길 69","계동교회 앞","2021-06-03 19:00:41","2021-06-03 19:10:41","15203","16604","2021-06-03 19:10:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 19:00:41","2021-06-03 19:10:41","5065","3196","2021-06-03 19:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 19:00:41","2021-06-03 19:10:41","1078","1157","2021-06-03 19:10:41"
"2","계동길 69","계동교회 앞","2021-06-03 19:10:41","2021-06-03 19:20:41","15459","16791","2021-06-03 19:20:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 19:10:41","2021-06-03 19:20:41","5113","3229","2021-06-03 19:20:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 19:10:41","2021-06-03 19:20:41","1084","1179","2021-06-03 19:20:41"
"2","계동길 69","계동교회 앞","2021-06-03 19:20:41","2021-06-03 19:30:41","15668","16950","2021-06-03 19:30:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 19:20:41","2021-06-03 19:30:41","5192","3281","2021-06-03 19:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 19:20:41","2021-06-03 19:30:41","1102","1184","2021-06-03 19:30:41"
"2","계동길 69","계동교회 앞","2021-06-03 19:30:41","2021-06-03 19:40:41","15893","17077","2021-06-03 19:40:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 19:30:41","2021-06-03 19:40:41","5258","3340","2021-06-03 19:40:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 19:30:41","2021-06-03 19:40:41","1108","1207","2021-06-03 19:40:41"
"2","계동길 69","계동교회 앞","2021-06-03 19:40:41","2021-06-03 19:50:41","16097","17246","2021-06-03 19:50:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 19:40:41","2021-06-03 19:50:41","5323","3370","2021-06-03 19:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-03 19:40:41","2021-06-03 19:50:41","1119","1238","2021-06-03 19:50:41"
"2","계동길 69","계동교회 앞","2021-06-03 19:50:41","2021-06-03 20:00:41","16294","17390","2021-06-03 20:00:41"
"1","율곡로3길 50","덕성여고 앞","2021-06-03 19:50:41","2021-06-03 20:00:41","5359","3399","2021-06-03 20:00:41"
