"카메라 번호","주소","상세 설명","측정 시작 시간","측정 종료 시간","카메라 통과 인원 (IN)","카메라 통과 인원 (OUT)","데이터입력시간"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 11:40:38","2020-12-01 11:50:38","1332","359","2020-12-01 11:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 11:50:38","2020-12-01 12:00:38","644","834","2020-12-01 12:00:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 11:50:38","2020-12-01 12:00:38","1436","373","2020-12-01 12:00:38"
"2","계동길 69","계동교회 앞","2020-12-01 11:50:38","2020-12-01 12:00:38","2712","3346","2020-12-01 12:00:38"
"2","계동길 69","계동교회 앞","2020-12-01 12:00:38","2020-12-01 12:10:38","2947","3598","2020-12-01 12:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 12:00:38","2020-12-01 12:10:38","1522","393","2020-12-01 12:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 12:00:38","2020-12-01 12:10:38","687","870","2020-12-01 12:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 12:10:38","2020-12-01 12:20:38","724","930","2020-12-01 12:20:38"
"2","계동길 69","계동교회 앞","2020-12-01 12:10:38","2020-12-01 12:20:38","3126","3778","2020-12-01 12:20:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 12:10:38","2020-12-01 12:20:38","1611","439","2020-12-01 12:20:38"
"2","계동길 69","계동교회 앞","2020-12-01 12:20:38","2020-12-01 12:30:38","3448","3980","2020-12-01 12:30:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 12:20:38","2020-12-01 12:30:38","774","963","2020-12-01 12:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 12:20:38","2020-12-01 12:30:38","1702","485","2020-12-01 12:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 12:30:38","2020-12-01 12:40:38","1823","546","2020-12-01 12:40:38"
"2","계동길 69","계동교회 앞","2020-12-01 12:30:38","2020-12-01 12:40:38","3708","4243","2020-12-01 12:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 12:30:38","2020-12-01 12:40:38","807","1021","2020-12-01 12:40:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 12:40:38","2020-12-01 12:50:38","1938","609","2020-12-01 12:50:38"
"2","계동길 69","계동교회 앞","2020-12-01 12:40:38","2020-12-01 12:50:38","3974","4492","2020-12-01 12:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 12:40:38","2020-12-01 12:50:38","864","1110","2020-12-01 12:50:38"
"2","계동길 69","계동교회 앞","2020-12-01 12:50:38","2020-12-01 13:00:38","4205","4727","2020-12-01 13:00:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 12:50:38","2020-12-01 13:00:38","2013","716","2020-12-01 13:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 12:50:38","2020-12-01 13:00:38","938","1154","2020-12-01 13:00:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 13:00:38","2020-12-01 13:10:38","2083","846","2020-12-01 13:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 13:00:38","2020-12-01 13:10:38","973","1226","2020-12-01 13:10:38"
"2","계동길 69","계동교회 앞","2020-12-01 13:00:38","2020-12-01 13:10:38","4417","4903","2020-12-01 13:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 13:10:38","2020-12-01 13:20:38","997","1290","2020-12-01 13:20:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 13:10:38","2020-12-01 13:20:38","2146","925","2020-12-01 13:20:38"
"2","계동길 69","계동교회 앞","2020-12-01 13:10:38","2020-12-01 13:20:38","4672","5200","2020-12-01 13:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 13:20:38","2020-12-01 13:30:38","1029","1340","2020-12-01 13:30:38"
"2","계동길 69","계동교회 앞","2020-12-01 13:20:38","2020-12-01 13:30:38","4950","5525","2020-12-01 13:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 13:20:38","2020-12-01 13:30:38","2228","959","2020-12-01 13:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 13:30:38","2020-12-01 13:40:38","2307","1036","2020-12-01 13:40:38"
"2","계동길 69","계동교회 앞","2020-12-01 13:30:38","2020-12-01 13:40:38","5210","5833","2020-12-01 13:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 13:30:38","2020-12-01 13:40:38","1058","1363","2020-12-01 13:40:38"
"2","계동길 69","계동교회 앞","2020-12-01 13:40:38","2020-12-01 13:50:38","5439","6084","2020-12-01 13:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 13:40:38","2020-12-01 13:50:38","1086","1391","2020-12-01 13:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 13:40:38","2020-12-01 13:50:38","2352","1074","2020-12-01 13:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 13:50:38","2020-12-01 14:00:38","2396","1117","2020-12-01 14:00:38"
"2","계동길 69","계동교회 앞","2020-12-01 13:50:38","2020-12-01 14:00:38","5719","6352","2020-12-01 14:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 13:50:38","2020-12-01 14:00:38","1099","1410","2020-12-01 14:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 14:00:38","2020-12-01 14:10:38","1115","1444","2020-12-01 14:10:38"
"2","계동길 69","계동교회 앞","2020-12-01 14:00:38","2020-12-01 14:10:38","5922","6548","2020-12-01 14:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 14:00:38","2020-12-01 14:10:38","2472","1166","2020-12-01 14:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 14:10:38","2020-12-01 14:20:38","2514","1202","2020-12-01 14:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 14:10:38","2020-12-01 14:20:38","1131","1463","2020-12-01 14:20:38"
"2","계동길 69","계동교회 앞","2020-12-01 14:10:38","2020-12-01 14:20:38","6156","6742","2020-12-01 14:20:38"
"2","계동길 69","계동교회 앞","2020-12-01 14:20:38","2020-12-01 14:30:38","6367","6959","2020-12-01 14:30:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 14:20:38","2020-12-01 14:30:38","1160","1496","2020-12-01 14:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 14:20:38","2020-12-01 14:30:38","2552","1232","2020-12-01 14:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 14:30:38","2020-12-01 14:40:38","2627","1263","2020-12-01 14:40:38"
"2","계동길 69","계동교회 앞","2020-12-01 14:30:38","2020-12-01 14:40:38","6592","7178","2020-12-01 14:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 14:30:38","2020-12-01 14:40:38","1171","1509","2020-12-01 14:40:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 14:40:38","2020-12-01 14:50:38","2681","1284","2020-12-01 14:50:38"
"2","계동길 69","계동교회 앞","2020-12-01 14:40:38","2020-12-01 14:50:38","6714","7338","2020-12-01 14:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 14:40:38","2020-12-01 14:50:38","1186","1531","2020-12-01 14:50:38"
"2","계동길 69","계동교회 앞","2020-12-01 14:50:38","2020-12-01 15:00:38","6864","7534","2020-12-01 15:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 14:50:38","2020-12-01 15:00:38","1230","1567","2020-12-01 15:00:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 14:50:38","2020-12-01 15:00:38","2752","1342","2020-12-01 15:00:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 15:00:38","2020-12-01 15:10:38","2839","1400","2020-12-01 15:10:38"
"2","계동길 69","계동교회 앞","2020-12-01 15:00:38","2020-12-01 15:10:38","7001","7694","2020-12-01 15:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 15:00:38","2020-12-01 15:10:38","1251","1589","2020-12-01 15:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 15:10:38","2020-12-01 15:20:38","2922","1434","2020-12-01 15:20:38"
"2","계동길 69","계동교회 앞","2020-12-01 15:10:38","2020-12-01 15:20:38","7140","7832","2020-12-01 15:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 15:10:38","2020-12-01 15:20:38","1273","1621","2020-12-01 15:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 15:20:38","2020-12-01 15:30:38","1308","1646","2020-12-01 15:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 15:20:38","2020-12-01 15:30:38","2984","1461","2020-12-01 15:30:38"
"2","계동길 69","계동교회 앞","2020-12-01 15:20:38","2020-12-01 15:30:38","7261","7959","2020-12-01 15:30:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 15:30:38","2020-12-01 15:40:38","1337","1688","2020-12-01 15:40:38"
"2","계동길 69","계동교회 앞","2020-12-01 15:30:38","2020-12-01 15:40:38","7396","8107","2020-12-01 15:40:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 15:30:38","2020-12-01 15:40:38","3045","1511","2020-12-01 15:40:38"
"2","계동길 69","계동교회 앞","2020-12-01 15:40:38","2020-12-01 15:50:38","7511","8225","2020-12-01 15:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 15:40:38","2020-12-01 15:50:38","3110","1556","2020-12-01 15:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 15:40:38","2020-12-01 15:50:38","1366","1726","2020-12-01 15:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 15:50:38","2020-12-01 16:00:38","3149","1598","2020-12-01 16:00:38"
"2","계동길 69","계동교회 앞","2020-12-01 15:50:38","2020-12-01 16:00:38","7664","8402","2020-12-01 16:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 15:50:38","2020-12-01 16:00:38","1389","1751","2020-12-01 16:00:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 16:00:38","2020-12-01 16:10:38","3192","1626","2020-12-01 16:10:38"
"2","계동길 69","계동교회 앞","2020-12-01 16:00:38","2020-12-01 16:10:38","7803","8570","2020-12-01 16:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 16:00:38","2020-12-01 16:10:38","1407","1773","2020-12-01 16:10:38"
"2","계동길 69","계동교회 앞","2020-12-01 16:10:38","2020-12-01 16:20:38","7927","8695","2020-12-01 16:20:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 16:10:38","2020-12-01 16:20:38","3235","1642","2020-12-01 16:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 16:10:38","2020-12-01 16:20:38","1430","1786","2020-12-01 16:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 16:20:38","2020-12-01 16:30:38","1444","1808","2020-12-01 16:30:38"
"2","계동길 69","계동교회 앞","2020-12-01 16:20:38","2020-12-01 16:30:38","8056","8833","2020-12-01 16:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 16:20:38","2020-12-01 16:30:38","3274","1717","2020-12-01 16:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 16:30:38","2020-12-01 16:40:38","3337","1764","2020-12-01 16:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 16:30:38","2020-12-01 16:40:38","1467","1840","2020-12-01 16:40:38"
"2","계동길 69","계동교회 앞","2020-12-01 16:30:38","2020-12-01 16:40:38","8193","8974","2020-12-01 16:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 16:40:38","2020-12-01 16:50:38","1477","1855","2020-12-01 16:50:38"
"2","계동길 69","계동교회 앞","2020-12-01 16:40:38","2020-12-01 16:50:38","8286","9085","2020-12-01 16:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 16:40:38","2020-12-01 16:50:38","3385","1801","2020-12-01 16:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 16:50:38","2020-12-01 17:00:38","3432","1828","2020-12-01 17:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 16:50:38","2020-12-01 17:00:38","1505","1879","2020-12-01 17:00:38"
"2","계동길 69","계동교회 앞","2020-12-01 16:50:38","2020-12-01 17:00:38","8405","9225","2020-12-01 17:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 17:00:38","2020-12-01 17:10:38","1529","1899","2020-12-01 17:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 17:00:38","2020-12-01 17:10:38","3478","1851","2020-12-01 17:10:38"
"2","계동길 69","계동교회 앞","2020-12-01 17:00:38","2020-12-01 17:10:38","8493","9336","2020-12-01 17:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 17:10:38","2020-12-01 17:20:38","1559","1925","2020-12-01 17:20:38"
"2","계동길 69","계동교회 앞","2020-12-01 17:10:38","2020-12-01 17:20:38","8572","9447","2020-12-01 17:20:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 17:10:38","2020-12-01 17:20:38","3522","1872","2020-12-01 17:20:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 17:20:38","2020-12-01 17:30:38","3550","1914","2020-12-01 17:30:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 17:20:38","2020-12-01 17:30:38","1575","1947","2020-12-01 17:30:38"
"2","계동길 69","계동교회 앞","2020-12-01 17:20:38","2020-12-01 17:30:38","8643","9603","2020-12-01 17:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 17:30:38","2020-12-01 17:40:38","3594","1941","2020-12-01 17:40:38"
"2","계동길 69","계동교회 앞","2020-12-01 17:30:38","2020-12-01 17:40:38","8720","9772","2020-12-01 17:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 17:30:38","2020-12-01 17:40:38","1588","1950","2020-12-01 17:40:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 17:40:38","2020-12-01 17:50:38","3682","1998","2020-12-01 17:50:38"
"2","계동길 69","계동교회 앞","2020-12-01 17:40:38","2020-12-01 17:50:38","8771","9870","2020-12-01 17:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 17:40:38","2020-12-01 17:50:38","1606","1992","2020-12-01 17:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 17:50:38","2020-12-01 18:00:38","1628","2018","2020-12-01 18:00:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 17:50:38","2020-12-01 18:00:38","3732","2043","2020-12-01 18:00:38"
"2","계동길 69","계동교회 앞","2020-12-01 17:50:38","2020-12-01 18:00:38","8795","9924","2020-12-01 18:00:38"
"2","계동길 69","계동교회 앞","2020-12-01 18:00:38","2020-12-01 18:10:38","8832","10008","2020-12-01 18:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 18:00:38","2020-12-01 18:10:38","1647","2037","2020-12-01 18:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 18:00:38","2020-12-01 18:10:38","3813","2079","2020-12-01 18:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 18:10:38","2020-12-01 18:20:38","1662","2052","2020-12-01 18:20:38"
"2","계동길 69","계동교회 앞","2020-12-01 18:10:38","2020-12-01 18:20:38","8852","10098","2020-12-01 18:20:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 18:10:38","2020-12-01 18:20:38","3904","2124","2020-12-01 18:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 18:20:38","2020-12-01 18:30:38","1693","2096","2020-12-01 18:30:38"
"2","계동길 69","계동교회 앞","2020-12-01 18:20:38","2020-12-01 18:30:38","8895","10174","2020-12-01 18:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 18:20:38","2020-12-01 18:30:38","4001","2200","2020-12-01 18:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 18:30:38","2020-12-01 18:40:38","4063","2241","2020-12-01 18:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 18:30:38","2020-12-01 18:40:38","1718","2105","2020-12-01 18:40:38"
"2","계동길 69","계동교회 앞","2020-12-01 18:30:38","2020-12-01 18:40:38","8922","10224","2020-12-01 18:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 18:40:38","2020-12-01 18:50:38","1741","2113","2020-12-01 18:50:38"
"2","계동길 69","계동교회 앞","2020-12-01 18:40:38","2020-12-01 18:50:38","8956","10284","2020-12-01 18:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 18:40:38","2020-12-01 18:50:38","4110","2318","2020-12-01 18:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 18:50:38","2020-12-01 19:00:38","4304","2376","2020-12-01 19:00:38"
"2","계동길 69","계동교회 앞","2020-12-01 18:50:38","2020-12-01 19:00:38","8996","10354","2020-12-01 19:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 18:50:38","2020-12-01 19:00:38","1762","2128","2020-12-01 19:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 19:00:38","2020-12-01 19:10:38","1771","2151","2020-12-01 19:10:38"
"2","계동길 69","계동교회 앞","2020-12-01 19:00:38","2020-12-01 19:10:38","9032","10417","2020-12-01 19:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 19:00:38","2020-12-01 19:10:38","4393","2417","2020-12-01 19:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 19:10:38","2020-12-01 19:20:38","4482","2474","2020-12-01 19:20:38"
"2","계동길 69","계동교회 앞","2020-12-01 19:10:38","2020-12-01 19:20:38","9062","10473","2020-12-01 19:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 19:10:38","2020-12-01 19:20:38","1808","2191","2020-12-01 19:20:38"
"2","계동길 69","계동교회 앞","2020-12-01 19:20:38","2020-12-01 19:30:38","9094","10552","2020-12-01 19:30:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 19:20:38","2020-12-01 19:30:38","1829","2223","2020-12-01 19:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 19:20:38","2020-12-01 19:30:38","4574","2511","2020-12-01 19:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 19:30:38","2020-12-01 19:40:38","4694","2561","2020-12-01 19:40:38"
"2","계동길 69","계동교회 앞","2020-12-01 19:30:38","2020-12-01 19:40:38","9119","10623","2020-12-01 19:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 19:30:38","2020-12-01 19:40:38","1844","2246","2020-12-01 19:40:38"
"2","계동길 69","계동교회 앞","2020-12-01 19:40:38","2020-12-01 19:50:38","9163","10691","2020-12-01 19:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 19:40:38","2020-12-01 19:50:38","4804","2603","2020-12-01 19:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 19:40:38","2020-12-01 19:50:38","1866","2262","2020-12-01 19:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 19:50:38","2020-12-01 20:00:38","1879","2279","2020-12-01 20:00:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 19:50:38","2020-12-01 20:00:38","4884","2635","2020-12-01 20:00:38"
"2","계동길 69","계동교회 앞","2020-12-01 19:50:38","2020-12-01 20:00:38","9189","10761","2020-12-01 20:00:38"
"2","계동길 69","계동교회 앞","2020-12-01 20:00:38","2020-12-01 20:10:38","9229","10826","2020-12-01 20:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-01 20:00:38","2020-12-01 20:10:38","1898","2287","2020-12-01 20:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 20:00:38","2020-12-01 20:10:38","4932","2666","2020-12-01 20:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-01 20:10:38","2020-12-01 20:20:38","4967","2701","2020-12-01 20:20:38"
"2","계동길 69","계동교회 앞","2020-12-01 20:10:38","2020-12-01 20:20:38","9258","10905","2020-12-01 20:20:38"
